Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
kecmanijada.com,0,0,1,4,0,0,0,0,0,1,0,1,1
metrocti.com,0,0,1,4,0,0,0,0,0,1,0,0,1
unlock-account.dynamic-dns.net,0,0,0,1,0,0,0,1,0,1,0,1,1
bloomb2b.com,0,0,0,3,0,0,0,0,0,1,0,0,1
geeeculqlghwhzpulpigvxduyz-dot-poised-bot-306515.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
nysllhnxxgmsqvpqftrretaswo-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
archost.net.au,0,0,1,3,0,0,0,0,0,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
albel.intnet.mu,0,0,0,2,0,0,0,0,0,1,0,0,1
info.lionnets.com,0,0,1,1,0,0,0,0,0,1,0,1,1
amguevara.com,0,0,0,4,0,0,0,0,0,1,0,1,1
bit.do,0,0,0,1,0,0,1,0,0,1,0,0,1
superbahisgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
kutt.it,0,0,0,1,0,0,0,0,0,1,0,0,1
egyptmovingfurniture.com,0,0,1,4,0,0,0,0,0,1,0,1,1
online-banking-personal-login.com,0,0,0,0,0,0,0,1,0,1,0,0,1
xmley.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,0,1
tracylalla.com,0,0,0,2,0,0,0,0,0,1,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
cutt.us,0,0,0,1,0,0,1,0,0,0,0,0,1
impotspublicservice.com,0,0,0,0,0,0,0,0,0,1,0,0,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
gmfdlogshqmxzmaffkvlucrbfh-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
whatsapp-18.ikwb.com,0,0,0,0,0,0,0,1,0,1,0,0,1
adnet8.com,0,0,1,2,0,0,0,0,0,1,0,0,1
lloyd-advicepage.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0,1
tllxebvisylrklwfziaeqvzoyg-dot-gl099898987fhkl.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
bokep-xnxx7.jkub.com,0,0,0,0,0,0,0,1,0,1,0,0,1
hsbc.payees-manage.live,0,0,0,0,0,0,0,1,0,1,1,1,1
judysigner.cafe24.com,0,0,0,2,0,0,0,0,0,1,0,1,1
igsasso-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
mmudatuqfhwsxvmfuxmiwztavo-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
print-mara.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
temporaryserver13.com,0,1,1,2,0,0,0,0,0,1,0,1,1
webdatamltrainingdiag842.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,0,0,1
alresalahct.com,0,0,0,4,0,0,1,0,0,1,0,0,1
aushotel.es,0,0,0,5,0,0,0,0,0,1,1,1,1
yastatic.net,0,0,1,4,0,0,0,0,0,1,0,0,1
xhmnq.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
imi.org.au,0,0,0,3,0,0,0,0,0,1,1,1,1
hostpoint.ch.hebetec.ch.p2aexpertise.com,0,0,1,1,0,0,0,0,0,1,0,1,1
4datasolution.com,0,0,1,3,0,0,0,0,0,1,0,0,1
safetyconsultantehs.com,0,0,0,2,0,0,0,0,0,1,0,0,1
joeypmemorialfoundation.com,0,0,1,5,0,0,0,0,0,1,0,0,1
webuyitback.co.za,0,0,1,3,0,0,0,0,0,1,1,1,1
kuchkuchnights.com,0,0,0,1,1,0,0,0,0,1,0,0,1
plasticaindia.com,0,0,1,4,0,0,0,0,0,1,0,0,1
nrk.one,0,0,0,0,0,0,0,0,0,1,0,0,1
kisa.link,0,0,0,1,0,0,0,0,0,1,0,1,1
charalabosdiamandis-plus.cloudaccess.host,0,0,1,3,0,0,0,1,0,1,1,1,1
6c86018a6f06980498f9ac1610a2b14c-dot-solidstar-improts.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
safe-offers.net,0,0,0,2,0,0,0,1,0,1,0,0,1
oferaronskind.com,0,1,1,6,0,0,1,0,0,1,0,0,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
tpswodonline.tonohost.com,0,0,0,0,0,0,1,0,0,1,0,0,1
tawreedss.com,0,0,0,3,0,0,0,0,0,1,0,1,1
real.de.seller.bookings.siharkaboy.boyolali.go.id,0,0,1,1,0,0,0,0,0,1,0,0,1
suport-notification-identity-secur-recovers.my.id,0,0,1,0,0,0,0,1,0,1,0,0,1
04992771.com,0,0,0,2,0,0,0,0,0,1,0,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,0,0,1
uniswapv2.morpheuscommunity.net,0,0,0,0,0,0,0,0,0,1,0,1,1
amazon-check-co-jp.x8g.top,0,0,1,0,0,0,0,1,0,1,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
cpjpainting.co.uk,0,0,0,3,0,0,0,0,0,1,0,0,1
cincinnatl-test.ebpages.com,0,1,1,1,0,0,0,1,0,1,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
login-securepass.serveftp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
re-redirection-pp-account-id98763432.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
identifiez-vous440.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
fafireead.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1
matthewstevenbeats.com,0,1,1,1,0,0,0,0,0,1,0,0,1
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,1,1
rentyouracc.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
222.186.13.91,0,0,0,1,0,0,0,0,0,1,1,1,1
fb-privacy-1000001234897864561200045-hk.tk,0,0,1,1,0,0,0,1,0,1,1,1,1
04992771.com,0,0,0,2,0,0,0,0,0,1,0,0,1
dvla.support-schemeuk.com,0,0,1,4,0,0,0,1,0,1,0,0,1
wjgligxuvufpwyxafasccaitvk-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
giris-papara.net,0,0,0,0,0,0,0,1,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,0,1
wingoo.com.cn,0,0,0,1,0,0,0,0,0,1,0,0,1
betpergiris3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
e-shlnegarment.com,0,0,1,2,0,0,1,1,0,1,0,0,1
alerts-payee-new.com,0,0,0,1,0,0,0,1,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
t.marketing1.william-reed.com,0,0,1,1,0,0,0,1,0,1,0,0,1
equalchances.org,0,0,0,3,0,0,0,0,0,1,0,0,1
ketodessertyum.com,0,0,0,3,0,0,0,0,0,1,0,0,1
momrnsvuryoydanfsgmupplvdv-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
webmailadmin0.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,0,1
goldpackrio.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1
betasus20211.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
ekologika.co.id,0,0,0,1,0,0,0,0,0,1,0,0,1
olx.pl.3d-secure.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
directs-bank-mufg-co-jp.cnzhb.cn,0,0,0,0,0,0,0,1,0,1,0,1,1
lihi3.cc,0,0,0,1,0,0,0,0,0,1,0,1,1
mange.google.com.brunocpa.com,0,0,0,1,0,0,0,0,0,1,0,1,1
newboi365onlineupdate.com,0,0,0,1,0,0,0,0,0,1,0,0,1
hsbc.web-payee-personal.com,0,0,0,1,0,0,0,1,0,1,0,0,1
arevcusz.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1
sfirstrepublic.coms.cso.gov.tt,0,0,0,1,0,0,0,0,0,1,1,1,1
zesty-oxidized-bassoon.glitch.me,0,1,1,1,0,0,0,1,0,1,0,0,1
ktplcgmzvwbitgnnbavdduhlcu-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
gfxx.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
myjcb-co-jp.laozhan.info,0,0,1,3,0,0,0,1,0,1,0,0,1
paulmitchellforcongress.com,0,0,1,3,0,0,0,0,0,1,0,0,1
midshopping.ro,0,0,0,1,0,0,0,0,0,1,0,0,1
nocontent-qqhrshfg.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
gouv-impot.cemerbas.com,0,0,0,0,0,0,0,1,0,1,0,0,1
srnbc-asidounhn.grqfytc.cn,0,0,0,0,0,0,0,1,0,1,0,1,1
amazonjpcougyefkjsdyuernb.xyz,0,0,0,0,0,0,0,0,0,1,0,0,1
design-lbd.com,0,1,1,1,0,0,0,1,0,1,0,0,1
betasusgirmekicin.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
hualish01.com,0,0,1,6,0,0,0,0,0,1,0,1,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,1
51_24_51.nagoriktv.com.,0,0,1,0,0,0,0,0,0,1,1,1,1
managedevice-secure.com,0,0,0,0,0,0,0,1,0,1,0,0,1
o2-billsetup.co.uk,0,0,1,2,0,0,0,1,0,1,0,0,1
sp701876.sitebeat.site,0,0,0,0,0,0,0,0,0,1,1,1,1
ahmeddawod.com,0,0,1,6,0,0,0,0,0,1,0,0,1
hsbc.cancel-online-payments.com,0,0,0,0,0,0,0,1,0,1,0,0,1
kinya.byethost7.com,0,0,0,2,0,0,0,0,0,1,0,0,1
bit.do,0,0,0,1,0,0,1,0,0,1,0,0,1
xj3pr.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
site9423623.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
poorlydrawnlines.com,0,0,0,2,0,0,0,0,0,1,0,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,0,0,1
lookdigital.co,0,0,0,3,0,0,0,0,0,1,0,1,1
innoaura.com,0,0,0,3,0,0,0,0,0,1,0,1,1
appmiseajourconnectfromagenceregionnalconnect.u977365cx7.ha005.t.justns.ru,0,0,1,0,0,0,0,0,0,1,0,1,1
hugncfsdzueqmirbtqcnsnslrb-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
netprogress.net,0,0,0,0,0,0,0,0,0,1,0,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,0,1
nklddtqjrlzoktbrinazzcfshe-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
binhchonchotoi.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
secure285.inmotionhosting.com,0,0,0,3,0,0,0,0,0,1,0,0,1
mutatio.cl,0,0,0,5,0,0,0,0,0,1,0,0,1
security.hs-transfer-review.com,0,0,0,0,0,0,0,1,0,1,0,0,1
secure285.inmotionhosting.com,0,0,1,5,0,0,0,0,0,1,0,0,1
nocontent-mullzsiy.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
o2-failure-billing-update.com,0,0,0,0,0,0,0,1,0,1,0,0,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
gaerhaerh.kaixuanmencryp.com,0,0,0,0,0,0,0,0,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,0,1
eposcatd.co.jp.eleoba.com,0,0,0,0,0,0,0,0,0,1,0,1,1
bwplusburaidah.com,0,0,0,2,0,0,0,0,0,1,0,0,1
gas9623wgb.fastpluscheap.com,0,0,0,0,0,0,0,0,0,1,0,0,1
azb3s.cf,0,1,1,2,0,0,0,0,0,1,1,1,1
serviceupdateconfirmation.com,0,0,0,1,0,0,0,0,0,1,0,0,1
lnkmeup.com,0,0,0,1,0,0,0,0,0,1,0,1,1
carwash.tv,0,0,1,5,0,0,0,0,0,1,0,1,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
aeedb4f1e27ddb58a27d22256f00ac29-dot-solidstar-improts.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
mandat-6341.net,0,0,0,0,0,0,0,1,0,1,0,0,1
iplogger.ru,0,0,0,1,0,0,0,0,0,1,0,0,1
createchsoft.com,0,0,0,4,0,0,1,0,0,1,0,1,1
admin.ipaoo.fr,0,0,0,2,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
cn28538.tmweb.ru,0,0,1,3,0,0,0,0,0,1,0,1,1
whatsapp.blazagency.com,0,0,1,2,0,0,0,0,0,1,0,1,1
total.direct-energie.com,0,0,1,2,0,0,0,1,0,1,0,0,1
grupnotnot21.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1
bakerrecklaw.com,0,1,1,4,0,0,0,0,0,1,0,1,1
omesqiwines.de,0,0,1,3,0,0,0,0,0,1,1,1,1
xj45g.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
homelisting-luxury516.com,0,0,0,0,0,0,0,1,0,1,0,0,1
bqqxpdkanoyeyuox-dot-bunta-opla.ue.r.appspot.com,0,1,1,0,1,0,1,1,1,1,1,1,1
aushotel.es,0,0,0,5,0,0,0,0,0,1,1,1,1
sslseguridad.com,0,0,0,2,0,0,0,0,0,1,0,1,1
uniswaptwitter.com:443,0,0,0,0,0,0,0,0,0,1,1,1,1
informadadositau.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
1ka.si,0,0,0,2,0,0,0,0,0,1,0,0,1
coxupdate1.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
betasusturkeygiris.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,0,1
dexlerholdings.com,0,0,1,5,0,0,0,0,0,1,0,1,1
olx.pl-sale.store,0,0,0,0,0,0,0,1,0,1,1,1,1
angularjs-qgoay2.stackblitz.io,0,0,0,0,0,0,0,1,0,1,0,0,1
abtekdoor.com,0,0,0,2,0,0,0,0,0,1,0,0,1
btvfrdx.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
khabargharghoda.com,0,0,0,2,0,0,0,0,0,1,0,1,1
employee-portal.buildingandearth.com,0,0,0,1,0,0,0,1,0,1,0,0,1
edcfun.com,0,0,0,1,0,0,0,0,0,1,0,0,1
srnbc-asibounn.lbiasgn.cn,0,0,0,0,0,0,0,1,0,1,0,1,1
keramikadecor.com.ua,0,0,1,3,0,0,0,0,0,1,1,0,1
xpixl.me,0,0,0,1,0,0,0,0,0,1,0,0,1
api.bdisl.com,0,0,1,1,0,0,0,0,0,1,0,1,1
meat.uniandes.edu.co,0,0,1,3,0,0,0,0,0,1,0,0,1
online.natwest-personal.com,0,0,0,0,0,0,0,1,0,1,0,0,1
arrow.kvalitne.cz,0,0,1,1,0,0,0,0,1,1,1,1,1
sios.tech,0,0,0,1,0,0,0,0,0,1,0,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,0,1
onlineugyvitel.hu,0,0,1,2,0,0,0,0,0,1,1,1,1
wallieget.com,0,0,0,3,0,0,1,0,0,1,0,1,1
facbk.atspace.com,0,0,0,0,0,0,0,0,0,1,0,0,1
srnbc-hjkasddasa.lgcecaj.cn,0,1,1,2,1,0,0,1,0,1,0,1,1
main.d1o5w2cgv976pr.amplifyapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
olxpraca.pl,0,0,0,0,0,0,0,0,0,1,1,1,1
mouadarrivalco.org,0,0,1,5,0,0,0,0,0,1,0,0,1
amazonm.vip,0,0,0,0,0,0,0,0,0,1,1,1,1
massimobacchini.com,0,0,1,7,0,0,0,0,0,1,0,1,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,0,0,1
sportcareers.ph,0,0,1,3,0,0,0,0,0,1,1,1,1
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,0,1,0,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
danielescivoli.it,0,0,1,2,0,0,0,0,0,1,0,1,1
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,1,1
scotland.op.org,0,1,1,2,0,0,0,0,0,1,0,0,1
amaonazon.buzz,0,0,0,0,0,0,0,0,0,1,0,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,0,1
jsbyv.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
rb.gy,0,0,0,1,0,0,0,0,0,1,0,1,1
secure.oldschool.com-ez.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
hs-onlinebanking-verifyalert-payee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
betasusgirisburasi4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
officialismsschwartze.net,0,0,0,0,0,0,0,0,0,1,0,1,1
secure279.inmotionhosting.com,0,0,1,5,0,0,0,0,0,1,0,0,1
aksoydanismanlik.com,0,0,0,2,0,0,0,0,0,1,0,1,1
midyatmimaritas.com,0,0,1,5,0,0,0,0,0,1,0,1,1
asyabahisgiris1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
lbkofnlwyhbocpshekhxulqvzi-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
urlth.me,0,0,0,1,0,0,0,0,0,1,0,0,1
urlz.fr,0,0,1,1,0,0,0,0,0,1,0,0,1
lik-prom.ru,0,0,1,5,0,0,0,1,0,1,0,1,1
zmail221.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
overseasmexico.com.mx,0,0,0,1,0,0,0,0,0,1,0,0,1
unam.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,0,1
sunbeltmembers.com,0,0,1,6,0,0,0,0,0,1,0,1,1
it.melnikhotels.com,0,0,1,10,0,0,0,0,0,1,0,0,1
206.189.85.218,0,0,1,1,0,0,0,0,0,1,1,1,1
polkadot-gift.info,0,0,0,0,0,0,0,1,0,1,0,0,1
anazon.co.jp.zzweiyu.com,0,0,0,0,0,0,0,0,0,1,0,0,1
pax4l.com,0,0,0,0,0,0,0,0,0,1,0,1,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
aishwaryainteriors.in,0,0,0,2,0,0,0,0,0,1,0,0,1
itwgosn.cn,0,0,0,1,0,0,0,0,0,1,0,1,1
blog.weiwanjia.com,0,0,1,5,0,0,0,0,0,1,0,0,1
wwbcpezonassegurabetas-viabcpe0o.com,0,0,1,1,0,0,0,1,0,1,0,1,1
redirect.voici-news.fr,0,0,1,1,0,0,0,1,0,1,0,1,1
tek.link,0,0,0,1,0,0,0,0,0,1,0,0,1
jptechdocsign.net,0,0,0,1,0,0,0,0,0,1,0,0,1
alfrescocomforts.com,0,0,1,4,0,0,0,0,0,1,0,1,1
bottsproperties.com,0,0,0,2,0,0,0,0,0,1,0,1,1
blog.cotiabank.paypal-login.us,0,0,0,0,0,0,0,1,0,1,0,0,1
lloydsbank.protect-secure-prevent.com,0,0,1,1,0,0,1,1,0,1,0,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
04x3w.weblium.site,0,0,0,0,0,0,0,0,0,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,1
u1928111.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,1
raketenm-e5g00.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
netorgft2223515-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
Deregister-unverified-seclloyd.com,0,0,0,0,0,0,0,1,0,1,0,0,1
rakuten.co.jp.dmktifel8z8sn6lq5zm1ljav.shop,0,0,1,0,0,0,0,0,0,1,0,0,1
hs-onlineverifybanking-payeealert.com,0,0,0,1,0,0,1,1,0,1,0,0,1
fdyf5.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
payee.id,0,0,0,1,0,0,0,0,0,1,0,0,1
cvkry.snprobbx.pbz.r.uk.a2ip.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
nocontent-tyvnrwno.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
shiwan.ze3n4c.cn,0,0,0,0,0,0,0,0,0,1,0,1,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
hsbc.payee-deny-auth.com,0,0,0,1,0,0,0,1,1,1,1,1,1
okmqdygimkujaxsfvkjllgbkbg-dot-gl099898987fhkl.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
xqr3i.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
fedner.net,0,0,0,3,0,0,0,0,0,1,0,1,1
qdevtools.com,0,0,0,2,0,0,0,0,0,1,0,1,1
financiallifecoaching.builderallwp.com,0,0,1,3,0,0,0,0,0,1,0,1,1
smediaphotography.com,0,0,1,2,0,0,0,0,0,1,0,0,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,1
oslonorkaji.cloudaccess.host,0,0,0,1,0,0,0,0,0,1,1,1,1
grubtantenadiah.crotteros.cf,0,0,0,0,0,0,0,0,0,1,1,1,1
4sekabet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
4574c5a83f3739528.temporary.link,0,0,1,4,1,0,0,0,0,1,0,0,1
kwzbmulfvkledgeaqywwdqwaeo-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
inlnk.ru,0,0,0,1,0,0,0,0,0,1,0,1,1
ynlcbshuseksyfhioxptravohi-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
artdecorstudio.ro,0,0,1,0,0,0,0,0,0,1,0,1,1
mandaty.net,0,0,1,3,0,0,0,0,0,1,0,0,1
ifatechniques.com,0,0,1,6,0,0,0,0,0,1,0,0,1
ht6s.hyperphp.com,0,0,0,1,0,0,0,0,0,1,0,0,1
daressalaamtextilemills.com,0,0,0,0,0,0,0,0,0,1,0,0,1
rakuten.rakutenshop12.work,0,0,0,0,0,0,0,0,0,1,1,1,1
nocontent-gyuenowf.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
connect.comcast.com.appsuite.ioxmail.inbox.wonnarua.org.au,0,0,1,0,0,0,1,0,0,1,1,1,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,0,1
santoshwomencarehospital.com,0,0,1,2,0,0,0,0,0,1,0,0,1
atelieadrika.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
nuevalyon.com,0,0,1,5,0,0,0,0,0,1,0,1,1
payee-revert-request.com,0,0,0,0,0,0,1,1,0,1,0,0,1
rizkyinterior.com,0,1,0,0,0,0,0,0,0,1,0,0,1
rempitem.agilecrm.com,0,0,1,2,0,0,0,0,0,1,0,0,1
parnamg.info,0,0,0,1,0,0,0,0,0,1,0,1,1
universalcenterofspirituality.org,0,0,1,3,0,0,0,0,0,1,0,1,1
myetherwallek.vip,0,0,0,0,0,0,0,0,0,1,1,1,1
secure273.inmotionhosting.com,0,0,1,5,0,0,0,0,0,1,0,0,1
programmasviluppo.com,0,0,1,5,0,0,0,0,0,1,0,0,1
hali-securepayee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
helloparis.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,1
epos-carb.vip,0,0,0,0,0,0,0,1,0,1,1,1,1
qw4g5w3sl31.typeform.com,0,0,0,0,0,0,0,0,0,1,0,1,1
182.16.26.237,0,1,1,2,0,0,0,0,0,1,1,1,1
pubgmcstencentgame.com,0,0,0,0,0,0,0,0,0,1,0,1,1
ambientaris.com,0,0,1,2,0,0,0,0,0,1,0,1,1
xmley.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,0,1
natwest.secured-online-verify.com,0,0,0,0,0,0,0,1,0,1,0,0,1
secure.oldschool.com-ez.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
paypal-test.projektumfeld.de,0,0,0,0,0,0,0,1,0,1,1,1,1
banreservasdigital.com,0,0,0,0,0,0,0,0,0,1,0,0,1
piandizano.it,0,0,0,2,0,0,0,0,0,1,0,1,1
www2.cr.mufg.jp.beamss5.tokyo,0,0,1,2,0,0,0,0,0,1,0,0,1
rqxwomhgvyzsztgglcdjdrqwog-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
uberx1.tokyo,0,0,0,2,0,0,0,0,0,1,0,0,1
liquidateam.ga,0,0,0,1,0,0,0,0,0,1,1,1,1
webmallin.web.app,0,1,0,0,0,0,0,0,0,1,0,0,1
in.cim-identity.online,0,0,1,1,0,0,0,1,0,1,0,1,1
stinklszaxht.tonohost.com,0,0,0,0,0,0,1,0,0,1,0,0,1
smbc-co-jp.worldtcmforum.com,0,0,0,0,0,0,0,1,0,1,0,1,1
fiafunupe.flywheelsites.com,0,0,1,4,0,0,0,0,0,1,0,0,1
q06huk.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1
ruphaeloromignateka.com,0,0,0,0,0,0,0,0,1,1,1,1,1
sman1darushollah.gubukit.co.id,0,0,0,3,0,0,1,0,0,1,0,1,1
185.177.54.2,0,0,0,1,0,0,0,0,0,1,1,1,1
creativecombat.com,0,0,1,4,0,0,1,0,0,1,0,0,1
smartautomation.co.th,0,0,1,5,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
jvd6.hyperphp.com,0,0,0,1,0,0,0,0,0,1,0,0,1
smbc-h.buzz,0,0,0,0,0,0,0,1,0,1,0,0,1
nrrkgdzfirvsgcooigybhmesxx-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
47.254.68.135,0,0,0,2,0,0,0,0,0,1,1,1,1
franckpilier23-my-cheetah-website-copy.cheetah.builderall.com,0,0,1,0,0,0,0,1,0,1,0,1,1
openstreetmap.id,0,1,1,5,0,0,0,0,0,1,0,1,1
206.189.85.218,0,0,1,1,0,0,0,0,0,1,1,1,1
urlth.me,0,0,0,1,0,0,0,0,0,1,0,0,1
atefnet.com,0,0,1,7,0,0,1,0,0,1,0,1,1
cr.mufg.jp.ttakasua2.tokyo,0,0,1,2,0,0,0,0,0,1,1,1,1
201.182.212.21,0,0,0,0,0,0,0,0,0,1,1,1,1
blocks.rn86.ru,0,0,1,1,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
efashion.world,0,0,1,4,0,0,0,0,0,1,1,1,1
videobigo.com,0,0,0,1,0,0,0,0,0,1,0,0,1
sonomo.tokyo,0,0,0,2,0,0,0,0,0,1,0,0,1
dlkdfh.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
aprescountds.000webhostapp.com,0,0,1,2,0,0,0,0,0,1,0,0,1
krakenrums.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
