Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End
microsoft.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
spentamultimedia.com,0,1,1,3,0,0,0,0,0,1,0,0
i-cuadrado.com,0,0,1,3,0,0,0,1,0,1,0,1
malhipur.in,0,0,0,2,0,0,0,0,0,1,0,1
pubgmobile.com.xxucpubg.com,0,0,0,1,0,0,0,0,0,1,0,1
alert-payee-banking.com,0,0,0,1,0,0,0,1,0,1,0,0
venex-ca.com,0,0,1,2,0,0,0,1,0,1,0,0
konskij-vozbuditel.ru,0,0,1,3,0,0,0,1,0,1,0,0
gorseinonprimary.com,0,0,0,2,0,0,0,0,0,1,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
dataupdaterequired.site44.com,0,0,0,0,0,0,0,0,0,1,0,1
cecodug.org,0,0,0,2,0,0,0,0,0,1,0,0
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1
patrickkestens-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0
1drv.ms,0,0,1,2,0,0,0,0,0,1,0,0
google.com,0,0,1,1,0,0,0,0,0,0,0,0
0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com,0,0,1,5,0,0,0,1,0,1,0,0
lihi1.cc,0,0,0,1,0,0,0,0,0,1,0,1
dekoro.es,0,0,1,4,0,0,0,0,0,1,1,1
206.189.85.218,0,0,1,1,0,0,0,0,0,1,1,1
new-three-detail.com,0,0,0,0,0,0,0,1,0,1,0,0
hisyo.main.jp,0,0,0,0,0,0,0,0,0,1,1,1
l1zuo.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,0
support-my-newpayment.com,0,0,0,1,0,0,1,1,0,1,0,0
s.id,0,0,0,1,0,0,0,0,0,0,0,0
real.de.seller.bookings.siharkaboy.boyolali.go.id,0,0,1,1,0,0,0,0,0,1,0,0
raketenm-tk23ia.cc,0,0,0,0,0,0,0,1,0,1,0,0
idoranglog.moonfruit.com,0,0,0,0,0,0,1,0,0,1,0,0
psmkreditsyari.com,0,0,1,8,0,0,0,0,0,1,0,1
countruktions-1231649794264385998.tk,0,0,1,1,0,0,0,1,0,1,1,1
mirror.uk-news.network,0,0,1,5,0,0,0,1,0,1,1,1
mail.biversum.com,0,0,1,7,0,0,0,0,0,1,0,0
todayif.com,0,0,0,3,0,0,0,0,0,1,0,0
185.151.204.9,0,0,0,1,0,0,0,0,0,1,1,1
procurement.tevta.gop.pk,0,0,1,4,0,0,0,0,0,1,1,1
contarv.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0
kenyaembassyjuba.com,0,0,0,0,0,0,0,0,0,1,0,0
is.gd,0,0,0,1,0,0,1,0,0,0,1,1
suportecliente24h.com,0,0,0,1,0,0,0,0,0,1,0,0
rakutoen-un8y.cc,0,0,0,0,0,0,0,1,0,1,0,0
johannessscinders.de,0,0,0,0,0,0,0,0,0,1,1,1
mail.charperimagedesign.com,0,0,0,1,0,0,0,0,0,1,0,0
cedarsales-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
biolinky.co,0,0,0,1,0,0,0,0,0,0,0,0
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
cashflowfxonline.com,0,0,1,5,0,0,0,0,0,1,0,0
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
evernote.com,0,0,1,4,0,0,0,0,0,0,0,0
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0
mfacebook.blogspot.ru,0,0,0,0,0,0,0,0,1,1,1,1
alabaster-puffy-sidecar.glitch.me,0,0,0,0,0,0,0,1,0,1,0,0
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
flytview.com,0,0,1,3,0,0,0,0,0,1,0,0
bhutan1912.net,0,0,1,7,0,0,0,0,0,1,0,0
ecoachievers.in,0,0,1,6,0,0,0,0,0,1,0,1
teamwlg.com,0,0,1,4,0,0,0,0,0,1,0,1
raketenm-ggbi1.cc,0,0,1,0,0,0,0,1,0,1,0,0
security-mappl-information-account.piiquarry.com,0,0,1,1,0,0,0,1,0,1,0,1
30ywc.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,0
bit.do,0,0,0,1,0,0,1,0,0,1,0,0
ebay.dll.singin.de.pms-mingkee.com,0,0,1,1,0,0,0,1,0,1,0,0
applyaccountsecurerecover-case-10099539082.com,0,0,1,1,0,0,0,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
madrugadaolanches.com.br,0,0,1,6,0,0,0,0,0,1,1,1
certifica-montepaschii.com,0,0,0,0,0,0,0,1,0,1,0,0
amh.ro,0,0,0,1,0,0,0,0,0,1,0,0
smmbc.co.jp.eyege40.cn,0,0,0,0,0,0,0,0,0,1,0,1
check-newpayee-halfax.com,0,0,0,1,0,0,1,1,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
aparicio.website,0,0,1,6,0,0,0,0,0,1,1,1
app.simplenote.com,0,0,0,2,0,0,0,0,0,1,0,0
tablet-primeatt.com,0,0,0,1,0,0,1,1,0,1,0,0
storage.cloud.google.com,0,0,1,2,0,0,1,0,0,1,0,0
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
11dbs.com,0,0,0,0,0,0,0,0,0,1,0,0
subscriptionalert-online.com,0,0,0,0,0,0,0,1,0,1,0,0
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
drcarmenmora.com,0,0,1,4,0,0,0,0,0,1,0,0
assoalhosmadeiras.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1
serveur987452.flywheelsites.com,0,0,1,4,0,0,0,0,0,1,0,0
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0
myvodaphone-secure-update.com,0,0,0,1,0,0,0,1,0,1,0,0
uniquebaze.com,0,0,0,2,0,0,0,0,0,1,0,1
secure.runescape.rs-do.xyz,0,0,0,0,0,0,0,1,0,1,0,1
buyaticket.online,0,0,0,0,0,0,0,0,0,1,0,0
identifiez-vous-avec-votre-compte.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1
itau.riweb.com.br,0,0,1,2,0,0,0,0,0,1,1,0
licogi18.com.vn,0,0,1,2,1,0,0,0,0,1,1,1
pramitmedicalstore.com,0,0,0,2,0,0,0,0,0,1,0,0
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0
heylink.me,0,0,0,1,0,0,0,0,0,0,0,0
suspfacebookcom-49032432.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
orlandoareavacations.orlandoareavacation.com,0,0,0,0,0,0,0,0,0,1,0,1
woodcountydd-auth.cf,0,0,0,0,0,0,0,1,0,1,1,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,0
tmp.pjspaintersqt.co.nz,0,0,0,0,0,0,1,0,0,1,1,1
portaltransaccionalclavedinamicaportalonline.burrow.io,0,0,1,0,0,0,0,0,0,1,0,0
ytco.in,0,0,0,2,0,0,0,0,0,1,0,0
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
payment-olx-pl.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
review-livepayee.com,0,0,0,1,0,0,0,1,0,1,0,0
ryanhcollier.com,0,0,1,9,0,0,0,0,0,1,0,0
rules.fbcom-1sdhngnjzo.darryl-siemreap.info,0,0,1,1,0,0,0,1,0,1,0,1
nwolb-newdevice.com,0,0,0,1,0,0,0,1,0,1,0,0
coinly.cz,0,0,1,2,0,0,0,0,0,1,0,1
172.217.21.162,0,0,0,1,0,0,0,0,0,1,0,0
portaldostreaming.com,0,0,1,5,0,0,0,0,0,1,0,1
doz.tode.cz,0,0,0,0,0,0,0,0,1,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
support.scheme.extension.ssl.encryption-6159368de39251d7a-login.id.security.trackid.piwikb7c1867dd7ba9c57.5d91e236e1d1f95b5562f99c5dad1dcd.ufcgym.pk,0,0,1,7,0,0,0,1,0,1,1,1
estudiomaskin.com,0,0,1,5,0,0,0,0,0,1,0,0
milhas-itau24hrs.com,0,0,0,0,0,0,0,1,0,1,0,0
chitterlings.com,0,0,1,8,0,0,0,0,0,1,0,0
svx.copomania.com.br,0,0,1,1,0,0,1,0,0,1,1,0
authorise-myregistered-device.com,0,0,1,2,0,0,0,1,0,1,0,0
xj45o.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
margarita.md,0,0,0,2,0,0,0,0,0,1,1,1
nichtantworten.nl,0,0,0,1,0,0,0,0,0,1,1,1
valenteplay.com.br,0,0,0,2,0,0,0,0,0,1,1,0
pgmm.club,0,0,0,1,0,0,0,0,0,1,0,0
jp-amazon.m-1.top,0,0,0,0,0,0,0,1,0,1,0,0
new-payee-security.com,0,0,0,2,0,0,0,1,0,1,0,0
epos-card.top,0,0,0,0,0,0,0,1,0,1,0,0
nagari.or.id,0,0,0,2,0,0,0,0,0,1,0,0
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
eveningfeedfun.com,0,0,0,1,0,0,0,0,0,1,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
mentoring.beautyforashes.org,0,0,0,1,0,0,0,0,0,1,0,0
supportid-myee.com,0,0,0,1,0,0,0,1,0,1,0,0
poligrafiapias.com,0,0,1,2,0,0,0,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
theumashow.com,0,0,1,3,0,0,0,0,0,1,0,0
library.foraqsa.com,0,0,1,2,0,0,0,0,0,1,0,1
baccredomatic.crowdicity.com,0,0,0,0,0,0,0,0,0,1,0,0
personal-directpayee.com,0,0,0,0,0,0,0,1,0,1,0,0
d1yjjnpx0p53s8.cloudfront.net,0,0,1,5,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
accountchckecker-update-now.drpiza.com,0,0,1,4,0,0,0,1,0,1,0,0
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
uniquebaze.com,0,0,0,3,0,0,0,0,0,1,0,1
mail.odhikar.com,0,1,1,3,0,0,0,0,0,1,0,1
amazon.co.jp.cmsan.xyz,0,0,0,0,0,0,0,0,0,1,0,0
cdek-pay.ru.com,0,0,0,0,0,0,0,1,1,1,1,1
irequest-beneficiary-removal.com,0,0,1,2,0,0,0,1,0,1,0,0
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1
2c3262d59d2716553.tempsite.link,0,0,1,5,0,0,0,0,0,1,0,0
igvc.link,0,0,0,1,0,0,0,0,0,1,0,0
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,4,0,0,0,1,0,1,0,0
freegsm.co,0,0,0,1,0,0,0,0,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1
dropbox.com,0,0,1,2,0,0,1,0,0,0,0,1
jp-amazon.o1a.top,0,0,0,0,0,0,0,1,0,1,0,0
heylink.me,0,0,0,1,0,0,1,0,0,0,0,0
mentoring.beautyforashes.org,0,0,0,0,0,0,0,0,0,1,0,0
alishasproducts.com,0,0,1,3,0,0,0,0,0,1,0,1
eharmonyservice.com,0,0,1,4,0,0,0,0,0,1,0,0
izcalttia.com,0,1,0,1,0,0,0,0,0,1,0,0
mail.mahebrasil.com.br,0,0,0,1,0,0,0,0,0,1,1,1
sri-frankfurt.org,0,0,1,2,0,0,0,1,0,1,0,0
galen.co.ke,0,0,1,6,0,0,0,0,0,1,1,1
13.66.28.137,0,0,0,1,0,0,0,0,0,1,1,1
saskplumbingheating.com,0,0,1,5,0,0,0,0,0,1,0,0
secure.mwwi.pl,0,0,0,0,0,0,0,0,0,1,1,1
realclub.de,0,0,0,0,0,0,0,0,0,1,1,1
procurement.tevta.gop.pk,0,0,1,4,0,0,0,0,0,1,1,1
alerts-payee-new.com,0,0,0,1,0,0,0,1,0,1,0,0
facebooks-vn.tk,0,0,0,0,0,0,0,1,0,1,1,1
arslanlogistics.com,0,0,0,3,0,0,0,0,0,1,0,0
xn--wwwbn-681b.com,0,0,1,4,0,0,0,1,0,1,0,0
cebuphonly.jrzoutsourcingservices.com,0,0,1,5,0,0,0,0,0,1,0,1
treasury-gov.email,0,0,0,0,0,0,0,1,0,1,0,0
pixelbenchmarks.com,0,0,0,3,0,0,0,0,0,1,0,0
enamorsoulfulgem.monster,0,0,1,8,0,0,0,0,0,1,1,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
chatwhatsapp-18.sexidude.com,0,0,0,0,0,0,0,1,0,1,0,0
seg-consultabntok-server.com,0,0,0,0,0,0,0,1,0,1,0,0
8010361370310234068010361370310234.blogspot.be,0,0,1,0,0,0,0,0,0,1,1,1
ltwvdb.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0
fdyf5.app.link,0,0,0,1,0,0,0,0,0,1,0,0
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1
srv-auth.web.app,0,1,1,2,0,0,0,1,0,1,0,0
besthomeworkhelp.org,0,0,1,2,0,0,0,0,0,1,0,0
nabadmin.com,0,0,0,0,0,0,0,0,0,1,0,1
bncrgestion.com,0,0,0,2,0,0,0,0,0,1,0,0
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0
govuk-cvdscheme.com,0,0,0,0,0,0,0,1,0,1,0,0
rakutoen-1a5f.cc,0,0,0,0,0,0,0,1,0,1,0,0
ryanhcollier.com,0,0,1,8,0,0,0,0,0,1,0,0
nocontent-vnqlnxry.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,4,0,0,0,1,0,1,0,0
31.13.71.1,0,0,0,0,0,0,0,0,0,1,0,0
nuovesicurezzeonline.com,0,0,0,0,0,0,0,0,0,1,0,0
saltrc.net,0,0,1,9,0,0,0,0,0,1,0,1
omg-chksuspndemlhistorychkznumniym3.fra1.digitaloceanspaces.com,0,1,1,1,0,0,0,1,0,1,0,0
godeaug.org,0,0,1,3,0,0,0,0,0,1,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
halifax-securelink.com,0,0,0,0,0,0,0,1,0,1,0,0
4soulpower.systems,0,1,1,4,0,0,0,0,0,1,0,1
susupubg.com,0,0,0,1,0,0,0,0,0,1,0,0
qw4g5w3sl31.typeform.com,0,0,0,0,0,0,0,0,0,1,0,1
a5ashop.co.uk,0,0,0,1,0,0,0,0,0,1,0,0
nanohairtech.com,0,0,1,4,0,0,0,0,0,1,0,0
gogar37591.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
tusuplemento.cl,0,0,0,3,0,0,0,0,0,1,0,0
nocontent-tnxsqiil.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0
pontocertoonline.myddns.me,0,0,0,0,0,0,0,0,0,1,0,0
u15071325.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1
dba.dk.log-ind-pa-dba.art,0,0,0,0,0,0,0,1,0,1,0,0
deny-secure-payee.com,0,0,0,0,0,0,0,1,0,1,0,0
matematika.fkip.untirta.ac.id,0,0,1,2,0,0,0,0,0,1,0,0
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,1
secureonlinecc.com,0,0,1,1,0,0,0,0,0,1,0,0
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,0,0,0,0
changzeyuan.com,0,0,1,1,0,0,0,0,0,1,0,0
procurement.tevta.gop.pk,0,0,0,3,0,0,0,0,0,1,1,1
thehiphoppublicist.com,0,0,0,2,0,0,1,0,0,1,0,1
static-ak-fbcdn.atspace.com,0,0,0,0,0,0,0,1,0,1,0,0
13.66.49.248,0,0,0,1,0,0,0,0,0,1,1,1
instagrannsignup.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1
rabofree.blogspot.com,0,0,0,1,0,0,1,0,1,1,1,1
southwestphysicaltherapy.com,0,0,1,2,0,0,0,0,0,1,0,1
vinceduchene.cnbcreative.co.uk,0,0,1,4,0,0,0,0,0,1,0,1
lloydsbank.secure-device-protect.net,0,0,0,0,0,0,0,1,0,1,0,0
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1
bgeneral-cuenta.webcindario.com,0,0,0,1,0,0,0,1,0,1,0,0
eislueqr.livedrive.com,0,0,1,2,0,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
cuny620-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1
2482689012.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1
rondelbarrilito.com,0,0,0,2,0,0,0,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0
atmaeco.com.br,0,0,1,5,0,0,0,0,0,1,1,0
madrugadaolanches.com.br,0,0,1,6,0,0,0,0,0,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1
drcarmenmora.com,0,0,0,4,0,0,0,0,0,1,0,0
hamc.org.in,0,0,1,6,0,0,0,0,0,1,0,0
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0
absaonline2021.website2.me,0,0,0,0,0,0,0,0,0,1,0,1
golfballsonline.com,0,0,0,2,0,0,0,0,0,1,0,0
linea1s.com,0,0,0,0,0,0,0,0,0,1,0,1
techsuiop.com,0,0,0,0,0,0,0,0,0,1,0,0
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1
69.176.89.195,0,1,1,2,0,0,0,0,0,1,1,1
paysafecard.com,0,0,0,1,0,0,0,0,0,0,0,0
anjoe.com,0,0,1,4,0,0,0,0,0,1,0,0
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
join-grupwhtsapp-bokepj.wikaba.com,0,0,0,0,0,0,0,1,0,1,0,0
bodegalatinacorp-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1
gammanu1947.com,0,0,1,8,0,0,0,0,0,1,0,0
55853c1bc43738129.temporary.link,0,0,1,4,0,0,0,0,0,1,0,0
taijishentie.com,0,0,1,2,0,0,0,0,0,1,0,0
my3-termination.co.uk,0,0,0,0,0,0,0,1,0,1,0,1
xn--12cld5d8bka3cow3cd5a2b0il.com,0,0,0,1,0,0,0,1,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1
v.gd,0,0,0,1,0,0,1,0,0,0,1,1
bizwise.co.ke,0,0,0,2,0,0,0,0,0,1,1,1
hasmob.com,0,0,0,3,0,0,0,0,0,1,0,0
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
google-quality-rater-audit.com,0,0,0,0,0,0,1,1,0,1,0,1
aecbank.net,0,0,0,0,0,0,0,0,0,1,0,1
lloyd-verify-newpayee.com,0,0,0,1,0,0,0,1,0,1,0,0
s.post.ch.customer-package.net.u1292505.cp.regruhosting.ru,0,0,1,3,0,0,0,1,0,1,0,1
metamask.cloud,0,0,0,0,0,0,0,0,0,1,0,1
tan2godkb.com,0,0,0,3,0,0,0,0,0,1,0,0
uscrissey.fr,0,0,1,5,0,0,0,0,0,1,0,0
s.id,0,0,0,1,0,0,0,0,0,0,0,0
nikahloua.co,0,0,0,3,0,0,0,0,0,1,0,0
eesecure-updateinfo.com,0,0,0,0,0,0,0,1,0,1,0,0
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0
sonofabridge.com.net2care.com,0,0,1,2,1,0,0,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0
saagksa.com,0,0,0,0,0,0,0,0,0,1,0,0
secure-online-payeemagement.com,0,0,0,1,0,0,1,1,0,1,0,0
kuronekoyamato-g.top,0,0,0,0,0,0,0,1,0,1,0,0
eehelp.co.uk,0,0,0,0,0,0,0,0,0,1,0,0
jp-amazon.o1q.top,0,0,0,0,0,0,0,1,0,1,0,0
konskij-vozbuditel.ru,0,0,1,3,0,0,0,1,0,1,0,0
real-markt.de,0,0,0,1,0,0,0,1,0,1,1,1
jp-rakuten.k1c.top,0,0,0,0,0,0,0,1,0,1,0,0
apesigam.com,0,0,0,1,0,0,0,0,0,1,0,0
greenmattresscleaning.com,0,0,1,3,0,0,0,0,0,1,0,1
wecluihfrf-76tygh.web.app,0,1,1,0,0,0,0,1,0,1,0,0
bg7t.hyperphp.com,0,0,0,1,0,0,0,0,0,1,0,0
absolutefacility.com,0,0,0,2,0,0,0,0,0,1,0,0
gamecenterxpubgm.com,0,0,0,0,0,0,0,0,0,1,0,0
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1
group-whatsapss.zzux.com,0,0,0,0,0,0,1,1,0,1,0,0
saifglobalsports.com,0,0,1,5,0,0,0,0,0,1,0,1
lizlav2.lizlavendermr.com.au,0,0,0,1,0,0,0,0,0,1,1,1
aviationgroupbd.com,0,0,1,1,0,0,0,0,0,1,0,1
paypal.com.service.id999.sorttheweb.com,0,0,1,2,0,0,0,0,0,1,0,0
algoass.co.za,0,0,0,1,0,0,0,0,0,1,1,1
secure.captisa.com:443,0,0,1,1,0,0,0,0,0,1,1,1
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,1,0,1
mijnbuitenhuis.nl,0,0,0,3,0,0,0,0,0,1,1,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,3,0,0,0,1,0,1,0,0
t.co,0,0,0,1,0,0,1,0,0,0,0,1
compliance-central.com,0,0,1,1,0,0,0,1,0,1,0,1
economyfurnace-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1
c985-endesa-vente-en-ligne.wbc-prod.com,0,0,0,0,0,0,0,1,0,1,0,0
upcit.info,0,0,0,1,0,0,0,0,0,1,0,0
mobile-alerts-o2.com,0,0,1,2,0,0,0,1,0,1,0,0
coinly.cz,0,0,1,2,0,0,0,0,1,1,1,1
user-restore.com,0,0,0,1,0,0,0,1,0,1,0,0
test102760.test-account.com,0,0,0,1,0,0,1,1,0,1,0,1
paymentnotificationnow.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1
secure-payeeremoval.com,0,0,0,1,0,0,0,1,0,1,0,0
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
goodlookinteriors5.com,0,0,1,6,0,0,0,0,0,1,0,0
cashflowfxonline.com,0,0,1,5,0,0,0,0,0,1,0,0
dreamcalzature.it,0,0,1,4,0,0,0,0,0,1,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
n4r7u.app.link,0,0,0,1,0,0,0,0,0,1,0,0
gracefree.ru,0,0,1,1,0,0,0,0,0,1,0,0
paypalverification.allgamescheaper.com,0,0,1,2,0,0,0,0,0,1,0,1
alpha-lam.com,0,0,1,5,0,0,0,1,0,1,0,0
paypalvsgooglecheckout.com,0,0,0,1,0,0,1,0,0,1,0,0
joingroup2.myz.info,0,0,0,0,0,0,0,0,0,1,0,0
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
id.ee.co.uk.id.login.update.ssl.encryption-6159368de39251d7a-login.id.security.trackid.piwikb7c1867dd7ba9c57.cb0e4d5cc6788efd6095f9c6e1f5696f.ufcgym.pk,0,0,1,9,0,0,0,1,0,1,1,1
danapluss.com,0,0,0,3,0,0,0,0,0,1,0,0
ratekuten.ratakaten.top,0,0,0,0,0,0,0,0,0,1,0,0
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1
aol-center.secure-tech-team.com,0,0,1,1,0,0,0,1,0,1,0,0
directory-templates.com,0,0,1,4,0,0,0,1,0,1,0,0
xjup3.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
claimeventpubgmobile.com,0,0,0,0,0,0,0,0,0,1,0,0
nineled.com,0,0,1,4,0,0,0,0,0,1,0,0
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
registered-device-uk.com,0,0,0,1,0,0,0,1,0,1,0,0
paracels.one,0,0,1,6,0,0,0,0,0,1,0,1
idiomas247.com,0,0,1,5,0,0,0,0,0,1,0,0
kutt.it,0,0,0,1,0,0,0,0,0,1,0,0
secureyourpayee.com,0,0,0,1,0,0,0,0,0,1,0,0
coinly.cz,0,0,1,2,0,0,0,0,1,1,1,1
rules.fb-com-52432860.f45t.com,0,0,1,1,0,0,1,1,0,1,0,0
newlifeschooloftheology.com,0,0,1,3,0,0,0,0,0,1,0,0
applepaymentpartner.com,0,0,0,2,0,0,0,0,0,1,0,1
rb.gy,0,0,0,1,0,0,0,0,0,0,0,0
mail.armata-neagra.ro,0,0,0,0,0,0,0,1,0,1,0,1
lloydsbank.online-security-auth-verify.com,0,0,1,1,0,0,0,1,0,1,0,0
tivoli.nu,0,0,0,1,0,0,0,0,0,1,0,0
gqtoronto.com,0,0,1,3,0,0,0,0,0,1,0,1
microsoft.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0
atualizaonline2533.com,0,0,0,2,0,0,0,0,0,1,0,0
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
freegsm.co,0,0,0,1,0,0,0,0,0,1,0,1
clearstageconsulting.com,0,0,0,2,0,0,0,0,0,1,0,1
cusstomerservicee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1
google.com.br,0,0,0,1,0,0,0,0,0,0,1,0
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
payeereviewroionline-aib.com,0,0,0,1,0,0,0,1,0,1,0,0
kokoalets.dx.am,0,0,0,1,0,0,0,0,0,1,1,1
relayposthome1.com,0,0,0,1,0,0,0,0,0,1,0,0
service5043.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1
content43532522.texservis.su,0,0,1,1,0,0,0,0,0,1,0,0
513d293c62.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0
reset-new-payee.com,0,0,0,1,0,0,0,1,0,1,0,0
almuawdstud.com,0,0,1,4,0,0,0,0,0,1,0,0
goal.com.pe,0,0,1,5,0,0,0,0,0,1,1,1
centruldepiele.ro,0,0,0,1,0,0,0,0,0,1,0,1
