Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
sanjilkumar.com,0,0,0,3,0,0,0,0,0,1,0,0,1
mymp3remix.in,0,0,1,2,0,0,0,0,0,1,0,1,1
vieuxshack.com,0,0,1,3,0,0,0,0,0,1,0,0,1
asiadiscoversolutions.azureedge.net,0,0,0,0,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
seoelectrician.com,0,0,1,7,0,0,0,0,0,1,0,1,1
gormanusa-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
tsecure-paxful.com,0,0,0,0,0,0,0,1,0,1,0,0,1
patenairelbcorg.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
rules.fbcom-3e5l71y3fa.darryl-siemreap.info,0,0,1,1,0,0,0,1,0,1,0,1,1
smss-mms.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
piandizano.it,0,0,0,2,0,0,0,0,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
greteldeblock.com,0,0,1,7,0,0,0,0,0,1,0,1,1
secure.runescape.rs-dl.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
blusyne.lt,0,0,1,9,0,0,0,0,0,1,1,1,1
cutt.ly,0,0,0,1,0,0,0,0,0,0,0,0,1
services.runescape.com-ro.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,0,0,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
ssinteriordesigns.com,0,0,0,1,0,0,0,0,0,1,0,1,1
start.me,0,0,0,3,0,0,0,0,0,0,0,0,1
lender.sandbox.natwest.poweredbydivido.com,0,0,0,0,0,0,0,0,0,1,0,0,1
programmasviluppo.com,0,0,1,5,0,0,0,0,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
secure.login.aliexpress.com.coin-balance.com,0,1,1,1,0,0,0,1,0,1,0,1,1
carnesrubencircunvalacion.com.mx,0,0,1,6,0,0,0,0,0,1,0,1,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
212897764576871473832-dot-bn058.csb.app,0,1,1,0,0,0,0,1,0,1,0,1,1
s.id,0,0,0,1,0,0,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
s.free.fr,0,0,0,1,0,0,0,0,0,1,0,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
betterbacktogether.com,0,0,1,3,0,0,0,0,0,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
parmacityschooldistrict-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
xn--bstclnange-smb.com,0,0,0,0,0,0,0,1,0,1,0,0,1
2fa.bthei.com,0,0,0,2,0,0,0,0,0,1,0,0,1
mail.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0,1
connexionlogo2.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,0,1,1,1
dvla.myvehicle-rebate.com,0,0,0,0,0,0,0,1,0,1,0,0,1
apesigam.com,0,0,0,1,0,0,0,0,0,1,0,0,1
dataupdaterequired.site44.com,0,0,0,1,0,0,0,0,0,1,0,1,1
fixitestore.com,0,0,1,4,0,0,0,0,0,1,0,0,1
alservic-tirmiles.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1
quadfabrik.de,0,0,1,4,0,0,0,0,0,1,1,1,1
flightarabia.com,0,0,0,2,0,0,0,0,0,1,0,1,1
login-live.com-s02.info,0,0,0,1,0,0,0,1,0,1,0,1,1
mixi.guru,0,0,0,0,0,0,0,0,0,1,0,0,1
xj333.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
navigatecommodities.com,0,0,1,4,0,0,0,0,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,1
otomoto-h229.net,0,0,0,1,0,0,0,1,0,1,0,0,1
www465978.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
mundodosmoveisonline.com.br,0,0,1,3,0,0,0,0,0,1,1,0,1
sunge-ode.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
log-bncolombia.webcindario.com,0,0,0,0,0,0,0,1,0,1,0,0,1
intern.unibas-com.ch,0,0,0,3,0,0,0,1,0,1,1,1,1
mail.charperimagedesign.com,0,0,0,1,0,0,0,0,0,1,0,0,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
thebeachleague.com,0,0,1,9,0,0,0,0,0,1,0,1,1
kh3wfp6f.easy.co,0,0,0,0,0,0,0,0,0,1,0,0,1
gfxx.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
milanno342.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
flavena.co.rs,0,0,0,1,0,0,0,0,0,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0,1
aptrk15.com,0,0,1,0,0,0,0,0,0,1,0,1,1
appupdatesecurehalifaxonlineappupdate-verification.empastesanabalon.cl,0,0,1,1,0,0,0,1,0,1,0,0,1
pagincolm.com,0,0,0,1,0,0,0,0,0,1,0,0,1
dealerzone.greatnortherncabinetry.com,0,0,1,4,0,0,0,0,0,1,0,1,1
elgea-habitat.com,0,0,1,2,0,0,1,1,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
payeeverify-login.com,0,0,0,0,0,0,0,1,0,1,0,0,1
cyrela-imoveis.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
ww25.ww25.secure.runescapes.co,0,0,0,0,0,0,0,0,0,1,0,0,1
noraconstravelandtours.com,0,0,1,7,0,0,0,0,0,1,0,0,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
tronchy.fr:443,0,0,1,5,0,0,0,0,0,1,1,1,1
demo08.vinaweb.vn,0,0,0,1,0,0,0,0,0,1,1,1,1
4soulpower.systems,0,0,1,3,0,0,0,0,0,1,0,1,1
taijishentie.com,0,0,1,2,0,0,0,0,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
impsa.com.mx,0,0,0,2,0,0,0,0,0,1,0,1,1
redredget.com,0,0,0,1,0,0,1,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
facebookindonesiaorg.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1
xhlgt.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
joindewasa.qpoe.com,0,0,0,1,0,0,0,0,0,1,0,0,1
beansbulletsbandagesandyou.com,0,0,1,5,0,0,0,0,0,1,0,0,1
sportingplus.net,0,0,0,1,0,0,0,0,0,1,0,0,1
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
nocontent-nimuddpn.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
mcelman.com,0,0,1,7,0,0,0,0,0,1,0,0,1
blog.fatimaesportes.com.br,0,1,1,3,0,0,0,0,0,1,1,0,1
app.surveymethods.com,0,0,1,1,0,0,0,0,0,1,0,0,1
buhofilms.com,0,0,0,2,0,0,0,0,0,1,0,1,1
durafast.shoplo.com,0,0,0,0,0,0,0,0,0,1,0,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
mail.harmonmedical.net,0,0,0,3,0,0,0,0,0,1,0,0,1
abitobd.com,0,0,1,5,0,0,0,0,0,1,0,1,1
elomo.ro,0,0,1,5,0,0,0,0,0,1,0,1,1
pocatellofilmsociety.com,0,0,1,5,0,0,0,0,0,1,0,1,1
lloyduk-deregister-device.com,0,0,0,1,0,0,0,1,0,1,0,0,1
tiny.cc,0,0,0,1,0,0,1,0,0,0,0,0,1
frenchzonanickel-l.wixsite.com,0,0,0,1,0,0,0,1,0,1,0,1,1
mail.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0,1
metabacan.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1
osh2.labour.go.th,0,0,1,3,0,0,0,0,0,1,1,1,1
valuescaucus.org,0,1,1,2,0,0,0,0,0,1,0,1,1
nocontent-powsrozz.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0,1
royal-mail-via.com,0,0,1,2,0,0,0,1,0,1,0,0,1
lloyd-advicepage.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
cocovip.net,0,0,0,3,0,0,0,0,0,1,0,1,1
instagramfacebook.click,0,0,0,2,0,0,0,0,0,1,1,1,1
psmkreditsyari.com,0,0,1,8,0,0,0,0,0,1,0,1,1
mcafeecomactivates.com,0,0,0,1,0,0,0,0,0,1,0,1,1
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
smallbusinessmanagementhelp.com,0,0,0,0,0,0,0,0,0,1,0,1,1
tambolin.adv.br,0,0,1,5,0,0,0,0,0,1,1,1,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,0,1,0,0,1
mani.documantal.cc,0,0,0,0,0,0,0,0,0,1,0,1,1
47.99.172.49,0,0,1,2,0,0,0,0,0,1,1,1,1
observation-security-ck5124798366498636106.tk,0,0,1,1,0,0,0,1,0,1,1,1,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,1,1
xn--gmal-sya.com,0,0,0,0,0,0,0,1,0,1,0,0,1
panelweb-4cae2.web.app,0,1,1,2,0,0,0,1,0,1,0,0,1
pichincha.infinit-plus.com,0,0,0,0,0,0,0,1,0,1,0,0,1
d15021b13b.000webhostapp.com,0,0,1,2,0,0,0,0,0,1,0,0,1
irenterprises.in,0,0,1,5,0,0,0,0,0,1,0,0,1
mimecast.swagonline.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,1
life-plants.ru,0,0,1,4,1,0,0,1,0,1,0,1,1
mhctransportes.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
shopica.pk,0,0,0,0,0,0,0,0,0,1,1,1,1
5bn0j.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
marketvit.by,0,0,1,5,0,0,0,0,0,1,0,0,1
nicegroupofcompanies.com,0,1,1,3,0,0,0,0,0,1,0,0,1
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1,1
vitalyzeinc.com,0,0,1,2,0,0,0,0,0,1,0,1,1
accesso-portale.com,0,0,0,1,0,0,0,1,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
voltivoeg.com,0,0,0,3,0,0,0,0,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1,1
phuketrealty.net,0,0,0,1,0,0,0,0,0,1,0,1,1
cincinnatl-test.ebpages.com,0,1,1,1,0,0,0,1,0,1,0,0,1
secure.runescape.com-oc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
vitcomm.net,0,0,0,0,0,0,0,0,0,1,0,1,1
terri2.gitlab.io,0,0,0,1,0,0,0,0,0,1,1,1,1
nocontent-vnqlnxry.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0,1
lloydbank-securedevice.com,0,0,0,1,0,0,0,1,0,1,0,0,1
johannareserve.com.au,0,1,1,4,0,0,0,0,0,1,1,1,1
nuanciel.net,0,0,0,3,0,0,0,0,0,1,0,1,1
lloydsbank.cancellation-payee-auth.com,0,0,1,1,0,0,0,1,0,1,0,0,1
xhlhs.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
diskussionsforen-ebay-de.test105227.test-account.com,0,0,1,0,0,0,1,1,0,1,0,1,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
xhsl1.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
venex-ca.com,0,0,1,2,0,0,0,1,0,1,0,0,1
join-whatsappks9wb.xxuz.com,0,0,0,0,0,0,0,1,0,1,0,0,1
lloydbank-accountreview.com,0,0,0,1,0,0,0,1,0,1,0,0,1
short-purrfect-magician.glitch.me,0,1,1,0,0,0,0,1,0,1,0,0,1
feceboolk.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
ing.pl.proxy.c7s.io,0,0,0,0,0,0,0,0,0,1,0,1,1
microsoft.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
abtekdoor.com,0,0,0,2,0,0,0,0,0,1,0,0,1
equalchances.org,0,0,0,4,0,0,0,0,0,1,0,0,1
pics.lookatmynewphotos.com,0,0,0,0,0,0,0,0,0,1,0,1,1
secure.runescape.rs-vz.xyz,0,0,0,0,0,0,0,1,0,1,0,0,1
promcuscotravel.com,0,0,0,1,0,0,0,0,0,1,0,1,1
osh11.labour.go.th,0,0,1,4,0,0,0,0,0,1,1,1,1
apprecuperacaoonline.com,0,0,1,2,0,0,0,0,0,1,0,0,1
observation-security-ck5124798366498636104.tk,0,0,1,1,0,0,0,1,0,1,1,1,1
visione.co.id,0,1,1,2,1,0,0,0,0,1,0,0,1
dexlerholdings.com,0,0,1,5,0,0,0,0,0,1,0,1,1
davivienda-acceso-personas.com,0,0,0,0,0,0,0,1,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
feedilicious.com,0,0,0,2,0,0,0,0,0,1,0,1,1
nextwebinar.org,0,0,0,4,0,0,0,0,0,1,0,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,1,0,0,1
804signs.com,0,0,0,1,0,0,0,0,0,1,0,0,1
alaskanmalamute.us,0,0,1,2,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
blyn.com.mx,0,0,0,4,0,0,0,0,0,1,0,1,1
halifaxid.it,0,0,1,4,0,0,0,0,0,1,0,0,1
share.hsforms.com,0,0,1,1,0,0,0,0,0,1,0,0,1
sbcgloballoginn.com,0,0,0,0,0,0,0,0,0,1,0,1,1
amzozhaon.amzonahol.top,0,0,0,0,0,0,0,0,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
bestchangev.ru,0,0,0,2,0,0,0,0,0,1,0,0,1
ts.hust.edu.vn,0,0,1,12,0,0,0,0,0,1,1,1,1
destinystar.live,0,0,1,3,0,0,0,0,0,1,1,1,1
storage.cloud.google.com,0,0,1,2,0,0,1,0,0,1,0,0,1
services.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
ysaqdqkhiquwd-saiqinasguq-com.top,0,0,0,0,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
i-m.mx,0,0,0,2,0,0,0,1,0,1,0,0,1
rakutoen-lpog.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
rakutoen-sbfn.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
5d40326ce6.nxcli.net,0,0,1,2,0,0,0,0,0,1,0,0,1
secure.unrecognised-device-review-100221.com,0,0,0,0,0,0,0,1,1,1,1,1,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,4,0,0,0,1,0,1,0,0,1
quip.com,0,0,1,2,0,0,0,0,0,0,0,1,1
blinusa.com,0,0,1,9,0,0,0,0,0,1,0,1,1
onailsupply.com,0,0,0,5,0,0,0,0,0,1,0,0,1
disq.us,0,0,1,0,0,0,0,0,0,0,0,1,1
almuawdstud.com,0,0,1,4,0,0,0,0,0,1,0,0,1
mtcc.unmuha.ac.id,0,0,0,2,0,0,0,0,0,1,0,1,1
outlook-mailer.com,0,0,1,1,0,0,0,1,0,1,0,0,1
loydsbank.co.uk-app.org,0,0,0,0,0,0,0,1,0,1,0,0,1
crmdocentes.xochicalco.edu.mx,0,0,0,2,0,0,0,0,0,1,0,1,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,0,1
ee-your-bill-secure.com,0,0,0,0,0,0,0,1,0,1,0,0,1
e-receipts.co,0,0,1,1,0,0,0,1,0,1,0,0,1
mybpos.net,0,1,0,0,1,0,0,0,0,1,0,0,1
sgoqjj2sx5s4sbdiffkldw-on.drv.tw,0,1,1,2,0,0,0,1,0,1,0,0,1
da822325-313f-4f85-b334-d9b00a2d64da.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,1,0,0,1
signin.eday.co.uk.ws.ayisapi.dllsigninusingssl1puserid.kzbzd9n59c7tggswrvcvewuihebw7.menara-anugrah.co.id,0,0,1,0,0,0,0,1,0,1,0,0,1
capholeful1978.blogspot.be,0,0,0,0,0,0,0,0,0,1,1,1,1
52.247.217.14,0,0,0,2,0,0,0,0,0,1,1,1,1
wav-mp3-ogg.net,0,0,0,3,0,0,0,1,0,1,0,1,1
admin.ipaoo.fr,0,0,0,2,0,0,0,0,0,1,0,1,1
klikbsi.id,0,0,0,0,0,0,0,0,0,1,0,0,1
netorgft2223515-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
atelieadrika.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
prizewel.com,0,0,1,2,0,0,0,0,0,1,0,1,1
teslafit.stg.thebrain4web.com,0,0,1,5,0,0,0,0,0,1,0,1,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
t.mails.total.direct-energie.com,0,0,1,1,0,0,0,1,0,1,0,0,1
panelweb-4cae2.web.app,0,0,0,2,0,0,0,1,0,1,0,0,1
35.186.228.86,0,0,0,2,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
ujungkulon.org,0,0,1,3,0,0,0,0,0,1,0,0,1
gfmfxefsrr-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
review-my-newtransaction.com,0,0,0,0,0,0,0,1,0,1,0,0,1
swamcorrecter.com,0,0,0,0,0,0,0,0,0,1,0,1,1
stollgroup.coms.cso.gov.tt,0,0,0,1,0,0,0,0,0,1,1,1,1
chancehr.com,0,0,1,9,0,0,0,0,0,1,0,1,1
wsxwaaaa.web.app,0,1,0,0,0,0,0,0,0,1,0,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1,1
suspfacebookcom-05851104.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
ee.uk.trg87.com,0,0,0,0,0,0,0,0,0,1,0,0,1
spkfod.coms.cso.gov.tt,0,0,0,1,0,0,0,0,0,1,1,1,1
anjoe.com,0,0,0,3,0,0,0,0,0,1,0,0,1
tronchy.fr,0,0,1,5,0,0,0,0,0,1,0,1,1
noraconstravelandtours.com,0,0,1,7,0,0,0,0,0,1,0,0,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
site9552191.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
dprk.bandaacehkota.go.id,0,0,1,3,0,0,0,0,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
crewscontrolmd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
dahawwalur.org,0,0,1,3,0,0,0,0,0,1,0,1,1
taijishentie.com,0,0,1,2,0,0,0,0,0,1,0,0,1
flippinhs.cf,0,0,0,2,0,0,0,0,0,1,1,1,1
post-fbcom-8kcwqa2h0.saharamarinesc.com,0,0,1,1,0,0,0,1,0,1,0,0,1
p3plvwcpnl448246.prod.phx3.secureserver.net,0,0,1,4,0,0,0,0,0,1,0,0,1
livingemeraldjayne.com,0,0,0,1,0,0,0,0,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
cedarsales-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
micvweb.com,0,0,0,1,0,0,0,0,0,1,0,0,1
easyquotes4you.com,0,0,0,2,0,0,0,0,0,1,0,0,1
s7airlines.click,0,0,0,0,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
dailyexclusiveoffer.com,0,0,0,4,0,0,0,0,0,1,0,0,1
rnb51.com,0,0,1,3,0,0,0,0,0,1,0,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
97cebc60b732.storage.googleapis.com,0,0,1,1,0,0,0,0,1,1,1,1,1
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,0,1
dotilo.com,0,0,0,4,0,0,0,0,0,1,0,0,1
surfeventsco.com,0,0,0,1,0,0,0,0,0,1,0,0,1
info.ipromoteuoffers.com,0,0,1,6,0,0,0,0,0,1,0,0,1
signin.eday.co.uk.ws.eayisapi.dllsigninusingssl.x3kv5ih4eztuygpnik3rbojeqzos2c.portondeguadarrama.com,0,0,1,1,0,0,0,0,0,1,0,1,1
betasus111.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
konfirmasidata1.ml,0,0,0,0,0,0,0,0,0,1,1,1,1
bzrider.com,0,0,0,4,0,0,0,0,0,1,0,0,1
nakamistrad.com,0,0,0,2,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
doc.microsofttoolkit.org,0,0,0,0,0,0,0,0,0,1,0,1,1
id-orange-fo.wixsite.com,0,0,0,1,0,0,0,1,0,1,0,1,1
test.webclient4.de,0,1,0,0,0,0,0,0,0,1,1,1,1
sevoudryserviciobomail.dudaone.com,0,0,0,0,0,0,0,0,0,1,0,0,1
simp.ly,0,0,0,2,0,0,0,0,0,1,0,0,1
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
cakesbyannemotha.com,0,0,0,0,0,0,0,0,0,1,0,0,1
handicappedproduct.com,0,0,1,5,0,0,1,0,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
netciti.id,0,0,1,3,0,0,0,0,0,1,0,1,1
termerosapepe.it,0,0,0,1,0,0,0,0,0,1,0,1,1
plcontaasesores.com,0,0,0,1,0,0,0,0,0,1,0,1,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
receptfritt-cialis.com,0,0,1,5,0,0,0,1,0,1,0,0,1
magnetarbpo.com,0,0,0,2,0,0,0,0,0,1,0,0,1
productenhance.com,0,0,1,3,0,0,0,0,0,1,0,1,1
unauthorised-payee-login.com,0,0,0,1,0,0,0,1,1,1,1,1,1
offal.odoo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,0,0,1
jurnal.stai-aljawami.ac.id,0,0,1,7,0,0,0,1,0,1,0,0,1
uk-deliverymail.support,0,0,1,2,0,0,0,1,0,1,0,0,1
vtennis.vn,0,0,0,7,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
xj45g.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
kcfdc.org,0,1,1,3,0,0,0,0,0,1,0,0,1
signin.eday.co.uk.ws.eayisapi.dllsigninusingssl.x3kv5ih4eztuygpnik3rbojeqzos2c.portondeguadarrama.com,0,0,1,1,0,0,0,0,0,1,0,1,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
samuelearcangioli.com,0,0,0,2,0,0,0,0,0,1,0,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,0,0,1
nocontent-gyuenowf.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
santoshwomencarehospital.com,0,0,1,4,0,0,0,0,0,1,0,0,1
havaspeople.de,0,0,0,3,0,0,0,0,0,1,1,1,1
memattress.in,0,0,0,3,0,0,0,0,0,1,0,0,1
souled.co.kr,0,0,1,4,1,0,0,0,0,1,0,0,1
uk-live-help-chat.co.uk,0,0,0,1,0,0,1,1,0,1,0,0,1
birdswindows.com,0,0,0,2,0,0,0,0,0,1,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
gkjx168.com,0,0,1,1,0,0,1,0,0,1,0,1,1
rb.gy,0,0,0,1,0,0,0,0,0,0,0,0,1
accounts.google.com,0,0,1,1,1,0,1,0,0,1,0,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
danitraseoexperts.com,0,0,1,4,0,0,0,0,0,1,0,0,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
angebote-d15b5db6a5f2.com,0,0,0,2,0,0,0,1,0,1,0,0,1
bangbuzz.fr,0,0,0,2,0,0,0,0,0,1,0,0,1
