Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
attendance.philpowercorp.com,0,0,1,8,0,0,0,0,0,1,0,0,1
signin01.kauf-eday.de,0,0,1,4,0,0,0,1,0,1,1,1,1
venex-ca.com,0,0,0,1,0,0,0,1,0,1,0,0,1
redelivery-uk-rm.com,0,0,1,1,0,0,0,1,0,1,0,0,1
ordo-maz.ir,0,0,0,1,0,0,0,1,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
merveyilmazericmimarlik.com,0,0,1,2,0,0,0,0,0,1,0,1,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,3,0,0,0,1,0,1,0,0,1
greteldeblock.com,0,0,1,7,0,0,0,0,0,1,0,0,1
natwest.secure-devices-personal-login.com,0,0,0,0,0,0,0,1,0,1,0,0,1
item-728172817271721.com,0,0,1,1,0,0,0,1,0,1,0,0,1
railcarpatient.com,0,0,1,1,0,0,1,0,0,1,0,1,1
123formbuilder.com,0,0,0,2,0,0,0,0,0,0,0,0,1
app44666604777.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
hindmovie.cc,0,0,0,0,0,0,0,0,0,0,0,0,1
banking-managepayees.com,0,0,0,0,0,0,0,1,0,1,0,0,1
abvncdlfpfxbsxfohvagcgbjox-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
olynesium.com,0,0,1,4,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
trilife.space,0,0,1,5,0,0,0,0,0,1,1,1,1
payee-security-issue.org.uk,0,0,0,1,0,0,0,1,0,1,0,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,0,1,1,1
appmiseajourconnectfromagenceregionnalconnect.u977365cx7.ha005.t.justns.ru,0,0,1,0,0,0,0,0,0,1,0,1,1
rm-redeliveryuk.com,0,0,1,1,0,0,0,1,0,1,0,0,1
starsoftheindustry.com,0,0,1,8,0,0,0,0,0,1,0,0,1
getrobux.free.fr,0,0,0,0,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
evernote.com,0,0,1,4,0,0,0,0,0,0,0,0,1
google.com,0,0,1,1,1,0,0,0,0,0,0,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,0,1
certifica-montepaschii.com,0,0,0,0,0,0,0,1,0,1,0,0,1
quinaroja.com,0,0,0,3,0,0,0,0,0,1,0,1,1
realtimebiometrics.com,0,0,1,4,0,0,0,0,0,1,0,0,1
yinchadoli.web.app,0,0,0,0,0,0,0,0,0,1,0,0,1
shortenlink.top,0,0,0,2,0,0,0,0,0,1,0,0,1
adnet8.com,0,0,1,2,0,0,0,0,0,1,0,1,1
superpark-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
opfgmdm.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
shift2.com,0,0,1,5,0,0,0,0,0,1,0,0,1
page-center053913.com,0,0,0,1,0,0,0,1,1,1,1,1,1
sios.tech,0,0,0,1,0,0,0,0,0,1,0,1,1
canal-nantes-brest.fr,0,0,1,4,0,0,0,1,0,1,0,1,1
erlineplate.com,0,0,0,0,0,0,0,0,0,1,0,0,1
googke000.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
monitor254.co.ke,0,0,1,2,0,0,0,0,0,1,1,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,0,1
hipolink.me,0,0,0,1,0,0,0,0,0,1,0,0,1
testing135.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
betasusgirmek.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
schweizer-lieferung.me,0,0,1,4,0,0,0,1,0,1,0,0,1
kisadestek231.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
jackbinaspuol.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
authverify-cancelpayee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
ebay.itm.com.il1.shop,0,0,1,2,0,0,0,0,0,1,0,0,1
review-mynew-device.com,0,0,0,0,0,0,0,1,0,1,0,0,1
xn--bstclnange-smb.com,0,0,0,0,0,0,0,1,0,1,0,0,1
app-process-reverse.com,0,0,0,0,0,0,0,1,0,1,0,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,0,1
rempitem.agilecrm.com,0,0,1,2,0,0,0,0,0,1,0,0,1
paypalupdate.osamaalshareef.net,0,0,1,2,0,0,0,0,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,0,0,0,0,0,1,0,1,0,1,1
modhbrahmasamaj.org,0,1,1,4,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
drcarmenmora.com,0,0,0,4,0,0,0,0,0,1,0,0,1
services.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
online-deregister-payee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
akwaabait.com,0,0,0,2,0,0,1,0,0,1,0,0,1
binance-china.com,0,0,0,0,0,0,0,1,0,1,0,0,1
fundacioires.org,0,1,1,5,0,0,0,0,0,1,0,0,1
anchovyhighschool.org,0,0,0,2,0,0,0,0,0,1,0,0,1
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
officentry.com,0,0,1,2,0,0,0,0,0,1,0,1,1
manage-bankpayees.com,0,0,0,0,0,0,0,1,0,1,0,0,1
twqmelcinzffbgfxpdcnpsonke-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
bit.do,0,0,0,1,0,0,1,0,0,0,0,0,1
arrowcase.com,0,0,1,3,0,0,0,0,0,1,0,0,1
bloomb2b.com,0,0,0,2,0,0,0,0,0,1,0,0,1
doapositioning.com,0,0,1,4,0,0,0,0,0,1,0,1,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
13.66.28.137,0,0,1,2,0,0,0,0,0,1,1,1,1
1inich.exchange,0,0,0,0,0,0,0,0,0,1,0,0,1
lecord.com,0,0,1,4,0,0,0,0,0,1,0,1,1
newtowndigital.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,1
persistencepays.com,0,0,0,2,0,0,0,0,0,1,0,1,1
vevobahiss.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
sgkipqqatecosndzdwisnpxcjk-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
appare-izumiotsu.com,0,0,1,2,0,0,0,1,0,1,0,0,1
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
serveurs.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
anglo-fan.web.app,0,0,0,0,0,0,0,1,0,1,0,0,1
agendatebancofalabella.com,0,0,0,0,0,0,0,0,0,1,0,0,1
evernote.com,0,0,1,5,0,0,0,0,0,0,0,0,1
cpanelgsmdemgsoperateurlocal.000webhostapp.com,0,0,1,0,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
40.85.231.248,0,0,0,2,0,0,0,0,0,1,1,1,1
suspfacebookcom-25623011.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
lloydbanking-support-newdevice-pairing-gb.com,0,0,1,0,0,0,0,1,0,1,0,0,1
edtech.mybusybee.net,0,1,1,1,0,0,0,0,0,1,0,1,1
spinsskinsandrpfreeune2021.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
invoice.vrizm.com,0,1,1,1,0,0,0,0,0,1,0,0,1
pl-19.ru,0,0,0,1,0,0,0,1,0,1,0,1,1
zonasegurainisaenwebreactivemosjuntoselperu.com,0,0,1,2,0,0,0,0,0,1,0,1,1
lloydsverify.com,0,0,0,0,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
123formbuilder.com,0,0,0,1,0,0,0,0,0,0,0,0,1
kadinhakklari.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
olx-banking.me,0,0,0,3,0,0,0,1,0,1,0,0,1
amazon-check-co-jp.z3x.top,0,0,0,0,0,0,0,1,0,1,0,0,1
drcarmenmora.com,0,0,0,4,0,0,0,0,0,1,0,0,1
ryanhcollier.com,0,0,1,7,0,0,0,0,0,1,0,0,1
ryanhcollier.com,0,0,1,8,0,0,0,0,0,1,0,0,1
nocontent-vvvppxqo.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
creditiperhabbogratissicuro100.blogspot.it,0,0,1,3,0,0,0,0,0,1,1,1,1
mcns.co.za,0,0,1,4,0,0,0,0,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1,1
wwgmvivi66axpoxgejsjc4p5oy-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,2,0,0,0,1,0,1,1,1,1
lausd-purduee.tk,0,0,0,0,0,0,0,1,0,1,1,1,1
sky-billing-uk.com,0,0,1,3,0,0,0,1,0,1,0,0,1
restbetgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
payeeverify-login.com,0,0,0,0,0,0,0,1,0,1,0,0,1
sendo-meso.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
march-giveaway21.duckdns.org,0,0,0,2,0,0,0,1,0,1,1,1,1
ndos.net,0,0,0,5,0,0,0,0,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
no-repply.amzspaccount.com,0,0,0,2,0,0,1,1,1,1,1,1,1
whitefordkenworth-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
secure-confirm-mypayees.com,0,0,0,1,0,0,0,1,0,1,0,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,0,1
804signs.com,0,0,0,1,0,0,0,0,0,1,0,0,1
rosalinas-initial-project-30ac52.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,1
lloydbank-online-devicepairing-reset-gb.com,0,0,1,1,0,0,0,1,0,1,0,0,1
v.gd,0,0,0,1,0,0,1,0,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
rqqopwpnuaiurxlwdavwmhwcik-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
secure1811.tmweb.ru,0,0,1,3,0,0,0,0,0,1,0,1,1
xyproject.xtensio.com,0,0,0,1,0,0,0,0,0,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1
maheshvalue.net,0,0,1,11,0,0,0,0,0,1,0,0,1
bit.do,0,0,0,1,0,0,1,0,0,0,0,0,1
fgbbtyjuhgjhmgf.fra1.digitaloceanspaces.com,0,0,1,1,0,0,0,0,0,1,0,0,1
40.124.123.123,0,0,0,2,0,0,0,0,0,1,1,1,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0,1
bit.do,0,1,0,1,0,0,1,0,0,0,0,0,1
betasus2020.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
justuskennelclub.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
messagerie-vocale-orange-pro-202153.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1,1
luciania.ddns.net,0,0,1,3,0,0,0,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
nihmt.com,0,0,1,4,0,0,1,0,0,1,0,1,1
amaxcarrentals.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1
kokokokmanonedrivernewzjiise.000webhostapp.com,0,0,1,0,0,0,0,0,0,1,0,0,1
mx0.arqsys.srv.br,0,0,0,0,0,0,0,0,0,1,1,1,1
foma-ura-lote.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
hectorsantana.mx,0,0,1,3,0,0,0,0,0,1,0,0,1
ujs612.activehosted.com,0,0,0,2,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
subpav.org,0,0,0,2,0,0,0,0,0,1,0,1,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,0,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
rqxwomhgvyzsztgglcdjdrqwog-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
golfballsonline.com,0,0,1,3,0,0,0,0,0,1,0,0,1
xn--gmal-sya.com,0,0,0,0,0,0,0,1,0,1,0,0,1
payee-alerts.net,0,0,0,1,0,0,0,1,0,1,0,0,1
interestingfurniture.com,0,0,1,3,0,0,0,0,0,1,0,0,1
fugas.cl,0,0,0,2,0,0,0,0,0,1,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,1
w6634s.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
meet.google.com,0,0,1,1,0,0,0,0,0,1,0,0,1
eamashoppigbill.org,0,0,0,2,0,0,0,0,0,1,0,1,1
51.fi,0,0,0,1,0,0,0,0,0,1,0,1,1
chase.com.online-radius.com,0,0,1,2,0,0,0,1,0,1,0,1,1
remove-unofficial-payee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
serveur987452.flywheelsites.com,0,0,1,4,0,0,0,0,0,1,0,0,1
brighant.com,0,0,0,1,0,0,1,0,0,1,0,0,1
i-m.mx,0,0,0,2,0,0,0,1,0,1,0,1,1
alternanetworks-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
pubgmobile.com.xxucpubg.com,0,0,0,1,0,0,0,0,0,1,0,1,1
61.90.147.148,0,0,1,6,0,0,0,0,0,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
enorma.is,0,0,1,7,0,0,0,0,0,1,1,0,1
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1,1
albel.intnet.mu,0,0,0,1,0,0,0,0,0,1,0,0,1
shipping-payments.com,0,0,1,1,0,0,0,1,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
collegeimpress.com,0,0,0,2,0,0,0,0,0,1,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
simp.ly,0,0,0,2,0,0,0,0,0,1,0,0,1
join-wagrup-bbokep.duckdns.org,0,0,0,0,0,0,0,1,0,1,1,1,1
facebook.bahitom.com,0,0,0,0,0,0,0,0,0,1,0,0,1
new-request-payee.com,0,0,0,2,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
yamete27273773.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
updtowa.xf.cz,0,0,0,1,0,0,0,0,1,1,1,1,1
secure-account.mobi,0,0,0,0,0,0,0,1,0,1,0,1,1
ramgarhiamatrimonial.ca,0,0,1,3,0,0,0,0,0,1,0,0,1
de765.xyz,0,0,1,2,0,0,0,0,0,1,0,0,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,0,1,0,1,0,1,1
u3703558.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,1
ww25.secure.runescape.com-k.in,0,0,0,0,0,0,0,1,0,1,0,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
galbob.fr,0,0,0,2,0,0,0,0,0,1,0,1,1
madrugadaolanches.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
iconicewillma.com,0,0,0,0,0,0,0,0,1,1,1,1,1
togive.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
c985-endesa-vente-en-ligne.wbc-prod.com,0,0,0,0,0,0,0,1,0,1,0,0,1
wilsonvaluation602-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
orange-mail261.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
rakuten.co.jp.rarakuten.xyz,0,0,0,0,0,0,0,0,0,1,0,0,1
imageoptimizer.org,0,0,0,2,0,0,0,0,0,1,0,0,1
canal-nantes-brest.fr,0,0,0,3,0,0,0,1,0,1,0,1,1
maestro.firenze.co.jp,0,0,1,9,0,0,0,0,0,1,1,1,1
bit.do,0,0,0,1,0,0,1,0,0,0,0,0,1
amazon.co-pz.icu,0,0,0,1,0,0,0,1,0,1,0,0,1
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,1,1
fairauditors.com,0,0,0,1,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
royalmailfee.com,0,0,1,1,0,0,0,0,0,1,0,0,1
creativecombat.com,0,0,1,4,0,0,1,0,0,1,0,0,1
norts-import.com,0,0,1,2,0,0,1,1,0,1,0,1,1
appeasing-workman.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0,1
c-dkassinaletriclientesgv.com,0,0,1,2,0,0,0,1,0,1,0,0,1
dvluxuryinternational.com,0,0,0,2,0,0,0,0,0,1,0,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1,1
139.191.122.34.bc.googleusercontent.com,0,0,1,2,0,0,1,0,0,1,0,0,1
sparkasse-directservice12.xyz,0,0,1,2,0,0,0,1,0,1,0,0,1
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
nocontent-powsrozz.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
rabofree.blogspot.li,0,0,0,0,0,0,0,0,0,1,1,1,1
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,0,0,1
securesquared.co.uk,0,0,1,4,0,0,0,0,0,1,0,0,1
xjup3.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
realdiamondlover.com,0,0,1,4,0,0,0,0,0,1,0,0,1
paypalverification.allgamescheaper.com,0,0,1,2,0,0,0,0,0,1,0,1,1
02-preauth-billing.com,0,0,0,0,0,0,0,1,0,1,0,0,1
tzamereth.co.il,0,0,0,2,0,0,0,0,0,1,1,0,1
secure.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
secure-online-payeemagement.com,0,0,0,1,0,0,1,1,0,1,0,0,1
jeffreybcam.net,0,0,1,3,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
bpl.kr,0,0,0,1,0,0,0,0,0,1,0,0,1
physics.uctm.edu,0,0,1,8,0,0,0,0,0,1,1,1,1
amazon-check-co-jp.l9m.top,0,0,0,0,0,0,0,1,0,1,0,0,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,0,1
ecolinklogistics.co.ke,0,0,0,0,0,0,0,0,0,1,1,1,1
xjupr.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
xn--votre-quipe-de-messagerie-vocale-orange-gpd.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1,1
135.19.53.33,0,0,1,3,0,0,0,0,0,1,0,1,1
fitlineintegratorialimentari.com,0,0,1,1,0,0,0,0,0,1,0,0,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
old.chipfc.com,0,0,1,6,0,0,0,0,0,1,0,1,1
40.86.201.70,0,0,0,3,0,0,0,0,0,1,1,1,1
o2-securekey-billing.com,0,0,0,0,0,0,0,1,0,1,0,0,1
safety-dostawa.org,0,0,0,0,0,0,0,1,0,1,0,0,1
o2monthlybilling.com,0,0,0,0,0,0,0,0,0,1,0,0,1
professionalindemnityinsurance.com.mt,0,1,1,4,0,0,0,0,0,1,1,1,1
directory-templates.com,0,0,1,4,0,0,0,1,0,1,0,0,1
gim-par.com,0,0,0,2,0,0,0,1,0,1,0,1,1
bnk-of-guam-onlineservice.icu,0,0,1,1,0,0,0,1,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
ojs.budimulia.ac.id,0,0,1,8,0,0,0,0,0,1,0,0,1
essentialdesignday.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,0,1
gravitfy.com,0,0,1,2,0,0,0,0,0,1,0,0,1
caracasmateriais.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
asiadiscoversolutions.azureedge.net,0,0,0,0,0,0,0,0,0,1,0,0,1
paymentcheckalerts.com,0,0,0,1,0,0,0,0,0,1,0,0,1
truerespite.com,0,0,0,2,0,0,0,0,0,1,0,1,1
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
u15838okb.ha002.t.justns.ru,0,0,0,0,0,0,0,0,0,1,0,1,1
drcarmenmora.com,0,0,0,4,0,0,0,0,0,1,0,0,1
igricekonzole.com,0,0,0,1,0,0,0,0,0,1,0,0,1
drive.google.com,0,0,1,3,0,0,0,0,0,1,0,0,1
jaggaauto.com,0,0,0,1,0,0,0,0,0,1,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
signin.ea-winter.com,0,0,0,2,0,0,0,1,0,1,0,0,1
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,0,0,1
le-diablotin-rouen.com,0,0,0,1,0,0,0,1,0,1,0,0,1
rulesfb-77gki17is9hhmju.webport.ca,0,0,1,1,0,0,0,1,0,1,0,1,1
opretretopoptk.000webhostapp.com,0,0,1,2,0,0,0,0,0,1,0,0,1
lvk.hop.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
bgneralcomun.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,0,1
greteldeblock.com,0,0,1,7,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
chronopostfrlivraison8.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
webmail.credit-suisse-capital.com,0,0,0,0,0,0,0,1,0,1,0,0,1
secure.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
rioverdepar.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1
updates-parcel.support,0,0,1,2,0,0,0,1,0,1,0,0,1
natwest.nwolb-device-login.com,0,0,0,1,0,0,0,1,0,1,0,0,1
revivetherapy.uk,0,0,0,3,0,0,0,0,0,1,0,0,1
tanias-accounting.co.za,0,0,1,4,0,0,0,1,0,1,1,1,1
dailynewsvermont.com,0,0,1,3,0,0,1,0,0,1,0,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,0,1
flooringexpert.com,0,0,1,4,0,0,1,0,0,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
hali-securesuite.com,0,0,0,1,0,0,0,1,0,1,0,0,1
infosprologinmatrisemomols.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
cz0centrum.com,0,0,0,1,0,0,0,0,0,1,0,0,1
foamnflow.com,0,0,0,2,0,0,0,0,0,1,0,1,1
preppingconfidence.com,0,0,0,0,0,0,0,0,0,1,0,1,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
huschhus.ch,0,0,0,2,0,0,0,0,0,1,1,1,1
loydsbank.co.uk-mydevice.uk,0,0,0,1,0,0,0,1,0,1,0,0,1
betasusturkiyee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
restbetgir1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
steamproxy.net,0,0,1,2,0,0,0,0,0,1,0,0,1
secure.runescape.com-ro.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
olx.pl.playse.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
suspfacebookcom-66071638.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
nuovesicurezzeonline.com,0,0,0,0,0,0,0,0,0,1,0,0,1
thousandscolors.com,0,0,1,4,0,0,0,0,0,1,0,0,1
web4689.web07.bero-webspace.de,0,0,0,1,0,0,0,1,0,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,0,1
rodinagermaniya.ru,0,0,0,1,0,0,0,0,0,1,0,0,1
smss-mms.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
main.ddvwj32jq95fa.amplifyapp.com,0,1,1,1,0,0,0,0,0,1,0,1,1
visadpsgiftcard.com,0,0,0,1,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.d4v.top,0,0,0,0,0,0,0,1,0,1,0,0,1
support-verify-my-newpayment.com,0,0,1,1,0,0,1,1,0,1,0,0,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
mta-round-cube.web.app,0,1,0,0,0,0,0,1,0,1,0,0,1
ff-oberoetzdorf.de,0,0,1,9,0,0,0,1,0,1,1,1,1
gornjimilanovac.rs,0,0,0,1,0,0,0,0,0,1,1,0,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
ns3pssionntngoal.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
help-royalmail-delivery.com,0,0,1,1,0,0,0,1,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
paypalverification.allgamescheaper.com,0,0,0,0,0,0,0,0,0,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
accounts.google.com,0,0,1,1,1,0,1,0,0,1,0,0,1
lloydbank-devicepairing-reset-gb.com,0,0,1,1,0,0,0,1,0,1,0,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
107.180.44.78,0,0,0,1,0,0,0,0,0,1,0,0,1
articles.investing-fund.com,0,0,1,1,0,0,0,1,0,1,0,1,1
couchpop.com,0,0,0,2,0,0,0,0,0,0,0,0,1
xaydungtamhoanganh.com,0,0,1,6,0,0,0,0,0,1,0,0,1
kontoopdatering.appleld.dk.opdatering.dspbrand.com,0,0,1,2,0,0,0,0,0,1,0,0,1
serviceupdateconfirmation.com,0,0,0,0,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
escuadrondelpanico.es,0,0,1,3,0,0,0,0,0,1,1,1,1
